UID,iso2,iso3,code3,FIPS,Admin2,Province_State,Country_Region,Lat,Long_,Combined_Key,Date,Confirmed,Deaths
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/5/2020,176874,20073
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/6/2020,178351,20250
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/7/2020,180216,20410
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/8/2020,181783,20563
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/9/2020,183289,20672
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/10/2020,184417,20788
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/11/2020,185357,20906
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/12/2020,186123,21008
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/13/2020,187250,21098
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/14/2020,188545,21185
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/15/2020,190357,21283
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/16/2020,191600,21384
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/17/2020,192593,21471
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/18/2020,193230,21537
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/19/2020,193821,21600
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/20/2020,194550,21687
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/21/2020,195675,21739
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/22/2020,196484,21815
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/23/2020,197266,21878
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/24/2020,198123,21931
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/25/2020,198731,21985
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/26/2020,199301,22027
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/27/2020,199968,22079
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/28/2020,201051,22121
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/29/2020,201999,22173
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/30/2020,202751,22231
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",5/31/2020,203303,22274
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/1/2020,203764,22313
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/2/2020,204377,22357
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/3/2020,204872,22403
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/4/2020,205406,22441
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/5/2020,205940,22471
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/6/2020,206511,22509
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/7/2020,206969,22538
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/8/2020,207353,22583
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/9/2020,207693,22618
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/10/2020,208118,22656
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/11/2020,208517,22682
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/12/2020,208954,22708
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/13/2020,209493,22722
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/14/2020,209878,22746
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/15/2020,210259,22766
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/16/2020,210591,22789
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/17/2020,210941,22811
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/18/2020,211260,22828
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/19/2020,211670,22845
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/20/2020,212061,22864
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/21/2020,212446,22892
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/22/2020,212741,22918
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/23/2020,213056,22946
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/24/2020,213348,22970
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/25/2020,213699,22986
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/26/2020,214070,23000
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/27/2020,214434,23011
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/28/2020,214750,23016
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/29/2020,214939,23028
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",6/30/2020,215179,23096
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/1/2020,215475,23104
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/2/2020,215902,23123
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/3/2020,216362,23140
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/4/2020,216730,23159
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/5/2020,216969,23190
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/6/2020,217216,23201
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/7/2020,217488,23218
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/8/2020,217777,23224
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/9/2020,218052,23247
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/10/2020,218403,23267
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/11/2020,218710,23278
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/12/2020,219051,23283
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/13/2020,219301,23323
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/14/2020,219616,23336
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/15/2020,219982,23353
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/16/2020,220367,23371
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/17/2020,220734,23377
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/18/2020,221121,23388
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/19/2020,221419,23400
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/20/2020,221703,23411
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/21/2020,222094,23424
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/22/2020,222444,23428
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/23/2020,222832,23463
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/24/2020,223192,23465
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/25/2020,223532,23476
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/26/2020,223761,23485
84036061,US,USA,840,36061,New York,New York,US,40.76727260000001,-73.97152637,"New York City, New York, US",7/27/2020,224051,23500
